Topic,Words,Frequency,Timestamp
564,"duox, dnmt, paschsupsup, ascorbate, pasch",1,2023.0
565,"necroptosisrelated, necroptosis, krt7, emtome, genes",2,2023.0
566,"80kvp, image, dlir, cpr, 40kev",3,2023.0
567,"exposure, occupational, duration, chemical, metaregression",1,2023.0
568,"epd, triangle, spd, operation, pancreatoduodenectomy",3,2023.0
569,"snvs, scdnaseq, condor, cnas, copynumber",3,2023.0
570,"iort, radiotherapy, enf, port, definitive",2,2023.0
571,"ioa244, pi3k, nonatpcompetitive, firstinclass, solid",1,2023.0
572,"activin, fstl3, phlf, afstl3, follistatinlike",1,2023.0
573,"fscn1, emttfs, snai2, twist1, rho",1,2023.0
574,"akr7a3, pkp3, ptpn2, ripk2, taok3",4,2023.0
575,"gata6, gata4, igata6i, igata4i, ismad4i",4,2023.0
576,"ddx5, ddx18, stat1, deadbox, helicase",2,2023.0
-1,"cells, and, in, the, of",3358,2024.0
0,"robotic, rpd, open, opd, laparoscopic",102,2024.0
1,"anticancer, compounds, extracts, extract, plant",93,2024.0
2,"gut, microbiota, microbiome, microbial, oral",103,2024.0
3,"neoadjuvant, nat, resectable, adjuvant, upfront",80,2024.0
4,"segmentation, ai, deep, images, learning",91,2024.0
5,"nanoparticles, delivery, drug, gem, release",74,2024.0
6,"lncrnas, lncrna, noncoding, long, rnas",48,2024.0
7,"nabpaclitaxel, gemcitabine, firstline, folfirinox, pfs",60,2024.0
8,"neuroendocrine, gastroenteropancreatic, gepnens, nens, gepnets",48,2024.0
9,"neuroendocrine, pnets, nonfunctioning, lnm, nfpannet",38,2024.0
10,"popf, fistula, crpopf, postoperative, drain",58,2024.0
11,"biomarkers, biomarker, proteins, proteomic, plasma",51,2024.0
12,"needle, fnb, eusfna, needles, eusfnb",49,2024.0
13,"cafs, caf, fibroblasts, cancerassociated, fibroblast",55,2024.0
14,"epigenetic, chromatin, histone, kdm5b, ezh2",53,2024.0
15,"gemcitabine, gem, resistance, gemcitabineresistant, chemoresistance",61,2024.0
16,"burden, global, 1990, agestandardized, dalys",54,2024.0
17,"ctdna, dna, circulating, cfdna, plasma",33,2024.0
18,"compounds, derivatives, compound, icsub50sub, synthesized",41,2024.0
19,"radiomics, features, model, training, radiomic",31,2024.0
20,"mirnas, mirna, mir125a5p, pc, mir5035p",29,2024.0
21,"methylation, dna, methylated, cfdna, cellfree",30,2024.0
22,"ca199, 199, ca, carbohydrate, antigen",38,2024.0
23,"disparities, black, racial, socioeconomic, white",26,2024.0
24,"spn, pseudopapillary, spns, solid, pediatric",24,2024.0
25,"pdt, photodynamic, photothermal, photosensitizer, ptt",34,2024.0
26,"oncolytic, virus, viruses, ovs, ov",24,2024.0
27,"aip, autoimmune, igg4, igg4related, pancreatitis",32,2024.0
28,"motion, plan, plans, dose, adaptive",32,2024.0
29,"ferroptosis, iron, peroxidation, gpx4, lipid",40,2024.0
30,"organoids, pdos, organoid, patientderived, pdo",29,2024.0
31,"sarcopenia, muscle, skeletal, smi, myosteatosis",45,2024.0
32,"cart, car, chimeric, antigen, solid",34,2024.0
33,"vte, thromboembolism, thrombosis, venous, cat",29,2024.0
34,"volume, hospital, hospitals, hpb, lowvolume",23,2024.0
35,"circrnas, circular, circrna, rnas, circtmem59",23,2024.0
36,"autophagy, autophagic, sqstm1p62, mhci, cct2",23,2024.0
37,"insulinoma, hypoglycemia, insulinomas, insulin, fasting",23,2024.0
38,"crlm, metastases, hepatectomy, colorectal, liver",23,2024.0
39,"intake, dietary, consumption, dii, risk",19,2024.0
40,"stent, biliary, stents, selfexpandable, metal",27,2024.0
41,"machine, learning, model, prediction, models",27,2024.0
42,"parp, parpi, olaparib, parp1, inhibitors",23,2024.0
43,"singlecell, scrnaseq, heterogeneity, sequencing, rna",27,2024.0
44,"nutritional, malnutrition, nutrition, feeding, postoperative",19,2024.0
45,"ipmn, ipmns, intraductal, papillary, mucinous",23,2024.0
46,"lncrnas, disulfidptosis, signature, paad, disulfidptosisrelated",18,2024.0
47,"vein, reconstruction, venous, pvr, mesenteric",24,2024.0
48,"cachexia, muscle, wasting, cachectic, skeletal",22,2024.0
49,"prrt, sup177supluludotatate, radionuclide, peptide, gepnets",24,2024.0
50,"nlr, siri, lmr, plr, sii",24,2024.0
51,"glycosylation, glycans, glycan, oglcnac, glycoproteins",22,2024.0
52,"evs, ev, vesicles, extracellular, sevs",26,2024.0
53,"psychological, caregivers, depression, distress, anxiety",23,2024.0
54,"irinotecan, naliri, liposomal, 5fulv, nanoliposomal",19,2024.0
55,"e3, ubiquitin, fbxo31, uba5, usp10",19,2024.0
56,"causal, mr, mendelian, randomization, ivw",46,2024.0
57,"sbrt, stereotactic, rt, radiation, gy",16,2024.0
58,"insulin, islets, spinophilin, doc2b, secretion",15,2024.0
59,"nerves, neural, pni, schwann, neurons",19,2024.0
60,"kras, ras, inhibitors, sotorasib, g12c",21,2024.0
61,"hcc, signature, hepatocellular, genes, immune",25,2024.0
62,"m6a, modification, msup6supa, mettl14, gbe1",16,2024.0
63,"folfirinox, neoadjuvant, resectable, adjuvant, mfolfirinox",15,2024.0
64,"metabolic, metabolism, glucose, ogt, cyp3a5",14,2024.0
65,"gastric, gastrectomy, elns, gsrcc, sox",15,2024.0
66,"intraperitoneal, peritoneal, hipec, crs, pipac",16,2024.0
67,"cca, icc, icca, cholangiocarcinoma, intrahepatic",28,2024.0
68,"lenvatinib, tace, uhcc, chemoembolization, hepatocellular",25,2024.0
69,"exosomes, exosome, exosomal, exo70, communication",22,2024.0
70,"channels, casup2sup, channel, ion, clca4",14,2024.0
71,"hcc, lncpotem4, lncrna, hotair, h19",13,2024.0
72,"btc, tract, durvalumab, biliary, s1",21,2024.0
73,"pannets, pannet, neuroendocrine, daxxatrx, pnets",19,2024.0
74,"ire, electroporation, irreversible, ablation, maire",11,2024.0
75,"cystic, cyst, surveillance, cysts, pcns",16,2024.0
76,"msih, msi, mmr, microsatellite, dmmr",19,2024.0
77,"metabolites, metabolomics, metabolite, metabolic, sup31supp",17,2024.0
78,"splenic, spleenpreserving, distal, splenectomy, pancreatectomy",21,2024.0
79,"ctcs, circulating, ctc, blood, peripheral",13,2024.0
80,"gallbladder, gbc, nomogram, gbnens, t2",15,2024.0
81,"elastography, eus, dfieus, shear, wave",10,2024.0
82,"pain, plexus, celiac, neurolysis, euscpn",11,2024.0
83,"sas1b, adc, antibodydrug, adcs, conjugate",10,2024.0
84,"suvmax, petct, tlg, mtv, ca199",11,2024.0
85,"renal, rcc, nephrectomy, pmrcc, metastases",20,2024.0
86,"metformin, diabetes, t2dm, mellitus, pcand",12,2024.0
87,"polygenic, snps, risk, genetic, polymorphisms",15,2024.0
88,"screening, individuals, surveillance, highrisk, detection",18,2024.0
89,"atrophy, mri, fppa, ct, parenchymal",14,2024.0
90,"oligometastatic, lopda, ollm, local, metastasectomy",9,2024.0
91,"fapi, petct, fap, sup18supffdg, pet",17,2024.0
92,"utx, genomic, liposarcoma, mutations, ampac",10,2024.0
93,"diabetes, prediabetes, sleep, risk, alan",15,2024.0
94,"petct, pet, gadotatate, dualtracer, dotatate",16,2024.0
95,"hepatitis, hbv, hcv, antiviral, hbsag",11,2024.0
96,"pandemic, covid19, 2020, 2019, during",15,2024.0
97,"nomogram, calibration, curves, validation, nomograms",7,2024.0
98,"surufatinib, captem, sunitinib, temozolomide, everolimus",11,2024.0
99,"genes, degs, hub, network, hgs",10,2024.0
100,"magnetic, nanoparticles, hyperthermia, menps, oxide",13,2024.0
101,"crisprcas9, crispr, editing, base, pam",15,2024.0
102,"3d, spheroids, culture, spheroid, vascularized",12,2024.0
103,"htgap, s1p, ap, trypsin, pancreatitis",12,2024.0
104,"gbc, gallbladder, hoxbas3, lncbcl2l11, di",11,2024.0
105,"ssi, antibiotic, piperacillintazobactam, prophylaxis, infections",19,2024.0
106,"mitochondrial, mcu, casup2sup, mitochondria, tomm22",14,2024.0
107,"mirnas, mirna, micrornas, mir2103p, 2ome",13,2024.0
108,"lsamdtx, checkpoint, immunotherapy, tadalafil, lsamptx",8,2024.0
109,"celiac, dpcar, artery, cas, compression",6,2024.0
110,"bevacizumab, atezolizumab, atezobev, plus, atezbev",17,2024.0
111,"nk, killer, natural, lmncnk, apto253",10,2024.0
112,"exercise, physical, prehabilitation, goaldirected, muscle",9,2024.0
113,"gastrectomy, proximal, doubletract, mrp, rygb",8,2024.0
114,"recurrence, rrpdac, lts, recurrencefocused, ilr",12,2024.0
115,"v6, gatrivehexin, pet, v6integrin, integrin",7,2024.0
116,"obesity, adipose, resistin, adipocytes, obesityassociated",9,2024.0
117,"germline, variants, pathogenic, gpv, testing",15,2024.0
118,"margin, r1, 1mm, apf, margins",11,2024.0
119,"bibliometric, articles, research, publications, hotspots",12,2024.0
120,"tgf, smad4, rac1b, pauf, pdcd10",12,2024.0
121,"somatostatin, net, ssas, lan, octreotide",8,2024.0
122,"vitamin, 25ohd, supplementation, vk, vitamins",12,2024.0
123,"sting, cgassting, agonists, agonist, interferon",16,2024.0
124,"pert, epi, pei, exocrine, insufficiency",12,2024.0
125,"dogs, cats, dog, mdp, feline",9,2024.0
126,"liver, masld, lhr, hepatic, injury",12,2024.0
127,"drainage, pbd, biliary, bilirubin, leakage",9,2024.0
128,"fluorescence, imaging, nearinfrared, zd2gddotacy7, fluorescent",9,2024.0
129,"mcn, dicer1, cystic, serous, cystadenoma",6,2024.0
130,"neutrophils, neutrophil, tans, cd71, nets",13,2024.0
131,"vhl, von, hippellindau, hemangioblastoma, hemangioblastomas",9,2024.0
132,"duv, sup131supifap2286, radiation, tlk1, ddb2",9,2024.0
133,"muc1, muc5ac, huar96, mucin, muc4",6,2024.0
134,"electrochemical, immunosensor, detection, electrode, sensor",9,2024.0
135,"collision, minen, neuroendocrine, minens, mixed",6,2024.0
136,"transplantation, donor, ldlt, lt, recipients",12,2024.0
137,"zinc, zip4, zkscan3, cxxc5, znf263",8,2024.0
138,"lymphoma, ppl, bcell, extranodal, castleman",9,2024.0
139,"sft, esmc, chondrosarcoma, fibrous, solitary",9,2024.0
140,"ablation, eusrfa, lauromacrogol, cysts, radiofrequency",7,2024.0
141,"lenvatinib, hcc, aspa, golm1, res",10,2024.0
142,"mir4461, mir20a5p, mirnas, mirna36803p, hcc",5,2024.0
143,"pancreatitis, acute, ap, severity, abp",9,2024.0
144,"yap1, hippo, yap, yap1taz, hippoyap",8,2024.0
145,"scrib, acinar, tuft, ppylineage, progenitor",8,2024.0
146,"mirnas, mir664a3p, exmir4516, detection, mirna",6,2024.0
147,"gc, inkx21i, ggt5, bmp6, lusc",13,2024.0
148,"pscs, stellate, meflinsupsup, psc, hgfcmet",7,2024.0
149,"t1d, t1dm, cvb, diabetes, nod",11,2024.0
150,"cldn182, claudin, 182, zolbetuximab, claudin182",16,2024.0
151,"eusbd, eushgs, biliary, hepaticogastrostomy, obstruction",9,2024.0
152,"hifu, ablation, highintensity, ultrasound, focused",11,2024.0
153,"tf, fibrin, vte, tfpi, coagulation",6,2024.0
154,"pylorii, pylori, ih, ihelicobacter, pee",12,2024.0
155,"hydrogels, 3d, matrix, stiffness, hydrogel",16,2024.0
156,"care, palliative, endoflife, inpatient, eol",11,2024.0
157,"circash2l, hcc, circmettl15, circ0098823, circrnas",9,2024.0
158,"panniculitis, myopathy, skin, megaconial, paraneoplastic",4,2024.0
159,"kras, mrtx1133, g12d, 2isi4iri4sup18supffgln, onc212",9,2024.0
160,"hif1, tq, hypoxia, hypoxic, nptx1",6,2024.0
161,"men1, phpt, endocrine, neoplasia, hyperparathyroidism",11,2024.0
162,"fusions, nrg1, fusion, fusionpositive, ntrk",9,2024.0
163,"eusge, goo, mgoo, outlet, es",12,2024.0
164,"intraductal, ipmn, papillary, ipmns, dm1",7,2024.0
165,"glp1, glp1ra, glp1ras, agonists, glucagonlike",8,2024.0
166,"pacc, acinar, acc, carcinoma, rare",9,2024.0
167,"vaccines, vaccine, wt1, neoantigen, neoantigens",7,2024.0
168,"compounds, docking, inhibitors, alk2, binding",13,2024.0
169,"senescence, senescent, nav, sasp, senescenceassociated",12,2024.0
170,"ipnb, bile, duct, intraductal, papillary",6,2024.0
171,"her2, her2positive, tdxd, trastuzumab, her2expressing",12,2024.0
172,"pexidartinib, icis, immunotherapy, dc, mgc",5,2024.0
173,"sma, smafirst, mesenteric, j1a, dissection",6,2024.0
174,"radiomics, afpnegative, peritumoral, features, radiomic",7,2024.0
175,"thyroid, ptc, levothyroxine, gd, thyroidectomy",5,2024.0
176,"msln, mesothelin, smsln, lmb100, peritoneal",7,2024.0
177,"paad, cdc6, timescore, genes, pvt1myc",7,2024.0
178,"complexes, ybbza, erbza, oxphos, ruii",7,2024.0
179,"osteoclastlike, giant, undifferentiated, ucogc, ucogcp",8,2024.0
180,"mir21, mir196a, mir223, cervical, mir520a",4,2024.0
181,"brt, p53, tp53, tpi1, panca",4,2024.0
182,"eusta, cgp, ultrasoundguided, ngs, specimens",15,2024.0
183,"epyc, genes, hiscomkernels, signature, lasso",5,2024.0
184,"variants, brca, plp, germline, pathogenic",6,2024.0
185,"paqr3, ifit1, lrrfip1, tiam1, cmg2",7,2024.0
186,"cgp, genomic, testing, profiling, multicgp",10,2024.0
187,"gadoxetic, rte, acidenhanced, eobmri, mri",6,2024.0
188,"ncle, pnets, grading, eusta, eusfna",4,2024.0
189,"lobular, breast, accessory, smarcb1, inframammary",6,2024.0
190,"obesity, hiv, weight, metabolically, overweight",5,2024.0
191,"melanoma, cdkn2a, um, melanomas, germline",10,2024.0
192,"notch, prox1, notch1, nicd1, rb",6,2024.0
193,"cd161supsupcd8supsup, zg16, vista, cd3, tils",9,2024.0
194,"pulmonary, lung, pleural, metastases, isolated",8,2024.0
195,"pbm, bile, maljunction, duct, pvca",6,2024.0
196,"sarscov2, covid19, infection, coronavirus, ace2",7,2024.0
197,"cachexia, weight, cxi, loss, tata",11,2024.0
198,"pve, hypertrophy, vein, embolization, hepatectomy",11,2024.0
199,"ramps, lramps, pancreatosplenectomy, antegrade, modular",7,2024.0
200,"telomerase, telomere, obp702, lining, telomeres",8,2024.0
201,"retraction, retracted, authors, editor, article",7,2024.0
202,"elderly, octogenarians, 80years, aged, nonelderly",6,2024.0
203,"dm, diabetes, murinusi, glucose, fhr",5,2024.0
204,"necrosectomy, pfcs, lams, collections, won",10,2024.0
205,"recurrence, bclc, hpc, brhcc, italian",8,2024.0
206,"diffusion, adc, dwi, coefficient, mmsup2sups",4,2024.0
207,"af, patientderived, pdx, xenograft, electrocoagulation",7,2024.0
208,"immp11i, mmp9, mmp7, mmp28, mmp11",4,2024.0
209,"ecm, stiffness, matrix, osr2, biomechanical",7,2024.0
210,"sarscov2, covid19, infection, rve, sigg",5,2024.0
211,"wnt, catenin, ndrg1, reck, wntcatenin",7,2024.0
212,"acth, eas, ectopic, cortisol, syndrome",6,2024.0
213,"iipmn, ipmnderived, intraductal, paninderived, papillary",10,2024.0
214,"bmcns, mcnl, multilocularisi, shc, subdiaphragmatic",6,2024.0
215,"border, perfusion, imaging, ct, neuroendocrine",8,2024.0
216,"spcs, imiquimod, survivors, urc, rispms",5,2024.0
217,"brain, fornix, metastases, pericardial, spinal",8,2024.0
218,"biliary, bile, strictures, duct, cytology",4,2024.0
219,"olaparib, parp, platinumbased, ibrcai, mutations",7,2024.0
220,"debtace, chemoembolization, pvtt, oxaliplatinraltitrexed, transarterial",8,2024.0
221,"fus, sonochemotherapy, microbubbles, sonoporation, ultrasound",5,2024.0
222,"older, polychemotherapy, elderly, younger, nat",3,2024.0
223,"dge, emptying, reconstruction, delayed, tmc",6,2024.0
224,"ilc2, rintatolimod, intrabodies, ilc, tlr3",5,2024.0
225,"cannabinoids, cannabinoid, cspt4, cbg, cannabis",4,2024.0
226,"fat, fatty, nafpd, ipfd, ilf",7,2024.0
227,"kras, ikrasi, krassubwtsub, mutations, g12d",11,2024.0
228,"electric, nspef, ttfields, cd103supsup, nanosecond",6,2024.0
229,"stat3, nfkb, panets, stat, transducer",6,2024.0
230,"correction, i15i, inpatient, icancersi, huang",1,2024.0
231,"ep, papillectomy, ampullary, papilla, aep",5,2024.0
232,"vr, 3dprinted, 3d, metaverse, reality",9,2024.0
233,"testing, genetic, germline, gt, hereditary",10,2024.0
234,"dicer, mrp5, gemcitabine, mirnas, prlr",6,2024.0
235,"opioid, opioids, pain, idds, tramadol",9,2024.0
236,"pni, nutritional, adjuvant, sba, preoperative",5,2024.0
237,"lymph, eln, node, chaln, staging",3,2024.0
238,"hedgehog, hh, smo, shh, gli1",6,2024.0
239,"hba1c, nod, tyghigh, diabetes, pdacrid",7,2024.0
240,"ercp, cannulation, pep, retrograde, cholangiopancreatography",8,2024.0
241,"rg, lg, gastrectomy, rdg, robotic",4,2024.0
242,"copper, cuproptosis, dsfcu, slcusub2subo, plumbagin",9,2024.0
243,"avc, ampullary, cav, t3b, ampulla",3,2024.0
244,"kev, pcdct, ct, vmis, images",8,2024.0
245,"vash2peptide, vash2, vash2aso, vash2targeting, targeted",8,2024.0
246,"ins1, bpa, insulin, magnesium, mitochondrial",7,2024.0
247,"divestment, arterial, apot, periarterial, resections",6,2024.0
248,"ectopic, signet, malt, ring, gastric",5,2024.0
249,"statin, aspirin, statins, nsaids, use",9,2024.0
250,"tls, cmaf, neotx, lymphoid, tlss",8,2024.0
251,"cdca4, lihc, haus1, isrd5a3i, idph23i",6,2024.0
252,"icipi, icis, pancreatitis, iciassociated, ici",7,2024.0
253,"pivkaii, afp, lcspik, pivka, hcc",6,2024.0
254,"rlr, iqr, robotic, synchroseal, rls",5,2024.0
255,"glissonean, dorsal, left, hepatic, rhv",4,2024.0
256,"ablation, rfa, radiofrequency, eusrfa, unresectable",5,2024.0
257,"eus, endoscopic, ultrasound, eusguided, biopsy",11,2024.0
258,"dcs, icbt, cd40, il2, plasmid",3,2024.0
259,"raman, spectroscopy, spectral, qcl, infrared",7,2024.0
260,"neuroendocrine, pax6, pannecs, neoplasms, pannets",12,2024.0
261,"frailty, frail, mfi5, adls, older",7,2024.0
262,"tbs, icc, chcccca, tiin, nomogram",9,2024.0
263,"sdm, awareness, students, communication, pbl",7,2024.0
264,"eopc, eopac, dermatitis, aopac, lopc",8,2024.0
265,"carriercocktails, pretargeting, uptake, pet, radioimmunoconjugates",8,2024.0
266,"curcumin, tfpi2, cur, curcumins, jnk",3,2024.0
267,"rfa, llr, sbrt, pa, sr",2,2024.0
268,"autophagy, autophagyrelated, aoc3, cdn4, signature",2,2024.0
269,"varices, portal, vein, hypertension, sinistral",4,2024.0
270,"spink1, c1942tc, erg, tff3, sape",5,2024.0
271,"macropinocytosis, mtorc1, nupr1, pkc, mef2d",12,2024.0
272,"liquid, biopsy, circulating, biopsies, monitoring",7,2024.0
273,"sclc, lung, smallcell, jaundice, metastasis",6,2024.0
274,"cckoma, gastrin, gastrinoma, zollingerellison, cck",5,2024.0
275,"hyperpolarized, epri, posub2sub, epr, 1sup13supcpyruvate",8,2024.0
276,"eusttnb, pcls, ttnb, throughtheneedle, cystic",5,2024.0
277,"gpt4, reports, nlp, language, notes",7,2024.0
278,"gempred, subtyping, classical, subtypes, basal",6,2024.0
279,"emt, ietv5i, ned, bmp7, epithelial",4,2024.0
280,"gal3, gal1, galectin3, rn1, pentasaccharide",4,2024.0
281,"cytopathology, rom, pancreaticobiliary, categories, psc",9,2024.0
282,"ppis, ppi, pump, proton, icxcl5i",3,2024.0
283,"ghrhr, peptide, peptides, grpr, bombesin",7,2024.0
284,"polyamine, ivospemin, denspm, dfmo, polyamines",3,2024.0
285,"anh, bt, abt, anemia, transfusion",4,2024.0
286,"er, grp78, stress, upr, endoplasmic",4,2024.0
287,"cholesterol, squalene, lcat, sqle, agfg1",5,2024.0
288,"sirna, mgml, nanoparticles, barriers, interfering",4,2024.0
289,"cy, cytology, peritoneal, lavage, positive",7,2024.0
290,"petct, exendin, insulinomas, insulinoma, dotassa",2,2024.0
291,"mscs, bmscs, itga5evssup148asup, mscevs, mesenchymal",4,2024.0
292,"qol, physicians, hrqol, survey, general",4,2024.0
293,"tuberculosis, tb, tuberculous, antituberculosis, lymphadenitis",7,2024.0
294,"ontario, usa, npbrs, rbss, registries",2,2024.0
295,"pygb, hpdl, fusionrelated, signature, 4hydroxyphenylpyruvate",3,2024.0
296,"psmapositive, petct, psma, fdg, hboc",3,2024.0
297,"nomogram, plr, hsmgps, inflammationbased, prelt",8,2024.0
298,"indocyanine, fluorescence, green, icg, dpphr",4,2024.0
299,"cea, cyst, fluid, 459ngml, cysts",3,2024.0
300,"1999, aamr, mortality, aamrs, nh",7,2024.0
301,"eusrfa, ablation, insulinoma, ethanol, insulinomas",8,2024.0
302,"egfr, og, almonertinib, opacities, fak",3,2024.0
303,"bm, bladder, unusual, krukenberg, hematuria",1,2024.0
304,"elf1, eif2ss, gc, wyc209, mmp9",3,2024.0
305,"islet, islets, transplantation, allo, iat",7,2024.0
306,"bevacizumab, mcrc, cetuximab, antiegfr, folfiri",6,2024.0
307,"ferroptosisrelated, iupf3bi, ferroptosis, nmdrelated, stemnessbased",3,2024.0
308,"mwa, ablation, microwave, zone, 24h",2,2024.0
309,"vaccines, vaccine, mrna, glioblastoma, antigens",3,2024.0
310,"leptomeningeal, conversionintended, nabpaclitaxel, ascp, folfirinox",4,2024.0
311,"splicing, icelf4i, eif4a3, sf3b1, intronic",7,2024.0
312,"tgfb2, interferon, ifitms, parp7, ifi27",3,2024.0
313,"icg, fluorescence, indocyanine, green, dcd120",4,2024.0
314,"circadian, clock, rhythms, th301, disruption",6,2024.0
315,"il17, il17ra, il17rb, il17a, compartment",6,2024.0
316,"klf15, escs, losartan, stem, nanog",4,2024.0
317,"iraes, colitis, checkpoint, toxicities, immunerelated",4,2024.0
318,"usp24, uchl5, ubiquitination, usp11, hcc",6,2024.0
319,"anamorelin, anam, cachexia, bw, hyperglycemia",6,2024.0
320,"cipn, neuropathy, peripheral, chemotherapyinduced, tug",4,2024.0
321,"eras, recovery, erp, length, hrqol",8,2024.0
322,"hsp90, hsp70, hh01, ehsp90, heat",3,2024.0
323,"stat5, acvr1b, krassupg12rsup, kras, ipmnlike",4,2024.0
324,"pembrolizumab, xevinapant, prag, pacc, mg",6,2024.0
